feature,excluded_study,final_coef,lodo_coef,selected_in_lodo,sign_concordant
GGB12441_SGB19290,JiangQ_2021,0.0194643225467411,0.0150513275823943,TRUE,TRUE
GGB12441_SGB19290,LiYJ_2023,0.0194643225467411,0.0205522872695085,TRUE,TRUE
GGB12441_SGB19290,preprint_CastilhosJ_2021,0.0194643225467411,0.0246970899787087,TRUE,TRUE
GGB12441_SGB19290,ShaiberA_2020,0.0194643225467411,0.013784963592992,TRUE,TRUE
GGB12441_SGB19290,VQuintanaL_2024,0.0194643225467411,0.0107698546282297,TRUE,TRUE
GGB12441_SGB19290,ZellerG_2014,0.0194643225467411,0.0302309312680896,TRUE,TRUE
GGB12441_SGB19290,ZhangDY_2015,0.0194643225467411,0.0152924773527667,TRUE,TRUE
GGB12441_SGB19290,ZhuJY_2023,0.0194643225467411,0.0270522250159316,TRUE,TRUE
GGB12785_SGB19827,ArmstrongA_2021,0.0144700667468424,0.0136523802751324,TRUE,TRUE
GGB12785_SGB19827,BelstromD_2017,0.0144700667468424,0.0105054656411917,TRUE,TRUE
GGB12785_SGB19827,BostanciN_2021,0.0144700667468424,0.00765601109101116,TRUE,TRUE
GGB12785_SGB19827,BuschartA_2016,0.0144700667468424,0.00974334263011855,TRUE,TRUE
GGB12785_SGB19827,Castro-NallarE_2015,0.0144700667468424,0.0140496584738464,TRUE,TRUE
GGB12785_SGB19827,ChenBY_2023,0.0144700667468424,,FALSE,
GGB12785_SGB19827,ChenLW_2022,0.0144700667468424,0.00453835824805605,TRUE,TRUE
GGB12785_SGB19827,CuiJ_2019,0.0144700667468424,,FALSE,
GGB12785_SGB19827,JiangQ_2021,0.0144700667468424,0.00767868172115341,TRUE,TRUE
GGB12785_SGB19827,LiYJ_2023,0.0144700667468424,,FALSE,
GGB12785_SGB19827,preprint_CastilhosJ_2021,0.0144700667468424,0.0106731978814172,TRUE,TRUE
GGB12785_SGB19827,ShaiberA_2020,0.0144700667468424,0.0117315430377596,TRUE,TRUE
GGB12785_SGB19827,VQuintanaL_2024,0.0144700667468424,,FALSE,
GGB12785_SGB19827,ZellerG_2014,0.0144700667468424,0.0216507956516979,TRUE,TRUE
GGB12785_SGB19827,ZhangDY_2015,0.0144700667468424,,FALSE,
GGB12785_SGB19827,ZhuJY_2023,0.0144700667468424,,FALSE,
GGB3887_SGB5270,ArmstrongA_2021,-0.0110005335974297,-0.0145107487284461,TRUE,TRUE
GGB3887_SGB5270,BelstromD_2017,-0.0110005335974297,-0.00474230970608977,TRUE,TRUE
GGB3887_SGB5270,BostanciN_2021,-0.0110005335974297,-0.019873689306713,TRUE,TRUE
GGB3887_SGB5270,BuschartA_2016,-0.0110005335974297,,FALSE,
GGB3887_SGB5270,Castro-NallarE_2015,-0.0110005335974297,-0.00807128199840028,TRUE,TRUE
GGB3887_SGB5270,ChenBY_2023,-0.0110005335974297,-0.0087465412731709,TRUE,TRUE
GGB3887_SGB5270,ChenLW_2022,-0.0110005335974297,-0.0117816503141208,TRUE,TRUE
GGB3887_SGB5270,CuiJ_2019,-0.0110005335974297,-0.0122180468435372,TRUE,TRUE
GGB3887_SGB5270,JiangQ_2021,-0.0110005335974297,-0.0110228431641176,TRUE,TRUE
GGB3887_SGB5270,LiYJ_2023,-0.0110005335974297,-0.0100915699944641,TRUE,TRUE
GGB3887_SGB5270,preprint_CastilhosJ_2021,-0.0110005335974297,-0.007896904179653,TRUE,TRUE
GGB3887_SGB5270,ShaiberA_2020,-0.0110005335974297,-0.0126973530309711,TRUE,TRUE
GGB3887_SGB5270,VQuintanaL_2024,-0.0110005335974297,-0.0176827362603382,TRUE,TRUE
GGB3887_SGB5270,ZellerG_2014,-0.0110005335974297,-0.0162158019490801,TRUE,TRUE
GGB3887_SGB5270,ZhangDY_2015,-0.0110005335974297,-0.00891430321935678,TRUE,TRUE
GGB3887_SGB5270,ZhuJY_2023,-0.0110005335974297,-0.0113244349338448,TRUE,TRUE
GGB4533_SGB6246,ArmstrongA_2021,-0.00971920724697462,-0.00751140116394824,TRUE,TRUE
GGB4533_SGB6246,BelstromD_2017,-0.00971920724697462,-0.0101635168201237,TRUE,TRUE
GGB4533_SGB6246,BostanciN_2021,-0.00971920724697462,,FALSE,
GGB4533_SGB6246,BuschartA_2016,-0.00971920724697462,-0.00755496641347563,TRUE,TRUE
GGB4533_SGB6246,Castro-NallarE_2015,-0.00971920724697462,-0.00844379616214781,TRUE,TRUE
GGB4533_SGB6246,ChenBY_2023,-0.00971920724697462,,FALSE,
GGB4533_SGB6246,ChenLW_2022,-0.00971920724697462,-0.0132910711016111,TRUE,TRUE
GGB4533_SGB6246,CuiJ_2019,-0.00971920724697462,-0.0215186183014159,TRUE,TRUE
GGB4533_SGB6246,JiangQ_2021,-0.00971920724697462,-0.0105976288914154,TRUE,TRUE
GGB4533_SGB6246,LiYJ_2023,-0.00971920724697462,-0.00520983373528287,TRUE,TRUE
GGB4533_SGB6246,preprint_CastilhosJ_2021,-0.00971920724697462,-0.00916893849457297,TRUE,TRUE
GGB4533_SGB6246,ShaiberA_2020,-0.00971920724697462,-0.0129408654970325,TRUE,TRUE
GGB4533_SGB6246,VQuintanaL_2024,-0.00971920724697462,-0.00511809998018199,TRUE,TRUE
GGB4533_SGB6246,ZellerG_2014,-0.00971920724697462,-0.0163090671425051,TRUE,TRUE
GGB4533_SGB6246,ZhangDY_2015,-0.00971920724697462,-0.0136495480689099,TRUE,TRUE
GGB4533_SGB6246,ZhuJY_2023,-0.00971920724697462,-0.00528245222071404,TRUE,TRUE
GGB4936_SGB6889,ArmstrongA_2021,0.0112519376392682,0.00615736766198399,TRUE,TRUE
GGB4936_SGB6889,BelstromD_2017,0.0112519376392682,0.00866806629264472,TRUE,TRUE
GGB4936_SGB6889,BostanciN_2021,0.0112519376392682,0.0227879172473644,TRUE,TRUE
GGB4936_SGB6889,BuschartA_2016,0.0112519376392682,0.00177714036068959,TRUE,TRUE
GGB4936_SGB6889,Castro-NallarE_2015,0.0112519376392682,0.00726399138269258,TRUE,TRUE
GGB4936_SGB6889,ChenBY_2023,0.0112519376392682,0.00603519219456846,TRUE,TRUE
GGB4936_SGB6889,ChenLW_2022,0.0112519376392682,0.00490697857209209,TRUE,TRUE
GGB4936_SGB6889,CuiJ_2019,0.0112519376392682,0.00807391939103407,TRUE,TRUE
GGB4936_SGB6889,JiangQ_2021,0.0112519376392682,0.0137822505201486,TRUE,TRUE
GGB4936_SGB6889,LiYJ_2023,0.0112519376392682,0.0120593631277005,TRUE,TRUE
GGB4936_SGB6889,preprint_CastilhosJ_2021,0.0112519376392682,0.0124091457660417,TRUE,TRUE
GGB4936_SGB6889,ShaiberA_2020,0.0112519376392682,0.0108192488670127,TRUE,TRUE
GGB4936_SGB6889,VQuintanaL_2024,0.0112519376392682,0.0135069709679365,TRUE,TRUE
GGB4936_SGB6889,ZellerG_2014,0.0112519376392682,0.00896839117515482,TRUE,TRUE
GGB4936_SGB6889,ZhangDY_2015,0.0112519376392682,0.0199735183377517,TRUE,TRUE
GGB4936_SGB6889,ZhuJY_2023,0.0112519376392682,0.0103860188478787,TRUE,TRUE
Granulicatella_adiacens,ArmstrongA_2021,0.00500510158463491,,FALSE,
Granulicatella_adiacens,BelstromD_2017,0.00500510158463491,,FALSE,
Granulicatella_adiacens,BostanciN_2021,0.00500510158463491,0.0183565629806968,TRUE,TRUE
Granulicatella_adiacens,BuschartA_2016,0.00500510158463491,,FALSE,
Granulicatella_adiacens,Castro-NallarE_2015,0.00500510158463491,0.000777634735073823,TRUE,TRUE
Granulicatella_adiacens,ChenBY_2023,0.00500510158463491,,FALSE,
Granulicatella_adiacens,ChenLW_2022,0.00500510158463491,0.0219481712177294,TRUE,TRUE
Granulicatella_adiacens,CuiJ_2019,0.00500510158463491,0.00458207324588419,TRUE,TRUE
Granulicatella_adiacens,JiangQ_2021,0.00500510158463491,0.00261996028610967,TRUE,TRUE
Granulicatella_adiacens,LiYJ_2023,0.00500510158463491,0.00726906938024014,TRUE,TRUE
Granulicatella_adiacens,preprint_CastilhosJ_2021,0.00500510158463491,-0.00666372779115339,TRUE,FALSE
Granulicatella_adiacens,ShaiberA_2020,0.00500510158463491,1.93039073548494e-05,TRUE,TRUE
Granulicatella_adiacens,VQuintanaL_2024,0.00500510158463491,0.000302576574494005,TRUE,TRUE
Granulicatella_adiacens,ZellerG_2014,0.00500510158463491,0.0108316991969529,TRUE,TRUE
Granulicatella_adiacens,ZhangDY_2015,0.00500510158463491,,FALSE,
Granulicatella_adiacens,ZhuJY_2023,0.00500510158463491,0.0144845415161403,TRUE,TRUE
Haemophilus_sputorum,ArmstrongA_2021,0.0566946432627792,0.0589263699771817,TRUE,TRUE
Haemophilus_sputorum,BelstromD_2017,0.0566946432627792,0.0532736997730673,TRUE,TRUE
Haemophilus_sputorum,BostanciN_2021,0.0566946432627792,0.0430461193671917,TRUE,TRUE
Haemophilus_sputorum,BuschartA_2016,0.0566946432627792,0.0603517383981316,TRUE,TRUE
Haemophilus_sputorum,Castro-NallarE_2015,0.0566946432627792,0.0568974490150502,TRUE,TRUE
Haemophilus_sputorum,ChenBY_2023,0.0566946432627792,0.0509800230991573,TRUE,TRUE
Haemophilus_sputorum,ChenLW_2022,0.0566946432627792,0.0685755585428855,TRUE,TRUE
Haemophilus_sputorum,CuiJ_2019,0.0566946432627792,0.0527759817950481,TRUE,TRUE
Haemophilus_sputorum,JiangQ_2021,0.0566946432627792,0.056700142976194,TRUE,TRUE
Haemophilus_sputorum,LiYJ_2023,0.0566946432627792,0.058215955674422,TRUE,TRUE
Haemophilus_sputorum,preprint_CastilhosJ_2021,0.0566946432627792,0.0658307958299734,TRUE,TRUE
Haemophilus_sputorum,ShaiberA_2020,0.0566946432627792,0.05301821975697,TRUE,TRUE
Haemophilus_sputorum,VQuintanaL_2024,0.0566946432627792,0.0518947642114252,TRUE,TRUE
Haemophilus_sputorum,ZellerG_2014,0.0566946432627792,0.057515252397441,TRUE,TRUE
Haemophilus_sputorum,ZhangDY_2015,0.0566946432627792,0.0393304701004486,TRUE,TRUE
Haemophilus_sputorum,ZhuJY_2023,0.0566946432627792,0.0513677710693493,TRUE,TRUE
Lancefieldella_parvula,ArmstrongA_2021,-0.0126699496481373,-0.00715658457919832,TRUE,TRUE
Lancefieldella_parvula,BelstromD_2017,-0.0126699496481373,-0.00868648508447198,TRUE,TRUE
Lancefieldella_parvula,BostanciN_2021,-0.0126699496481373,-0.0559744847480395,TRUE,TRUE
Lancefieldella_parvula,BuschartA_2016,-0.0126699496481373,-0.00578386541147301,TRUE,TRUE
Lancefieldella_parvula,Castro-NallarE_2015,-0.0126699496481373,-0.00806377656787286,TRUE,TRUE
Lancefieldella_parvula,ChenBY_2023,-0.0126699496481373,-0.0139811345441437,TRUE,TRUE
Lancefieldella_parvula,ChenLW_2022,-0.0126699496481373,,FALSE,
Lancefieldella_parvula,CuiJ_2019,-0.0126699496481373,-0.0107325478963894,TRUE,TRUE
Lancefieldella_parvula,JiangQ_2021,-0.0126699496481373,-0.00704579883915633,TRUE,TRUE
Lancefieldella_parvula,LiYJ_2023,-0.0126699496481373,-0.0134979252348949,TRUE,TRUE
Lancefieldella_parvula,preprint_CastilhosJ_2021,-0.0126699496481373,-0.0238448462202734,TRUE,TRUE
Lancefieldella_parvula,ShaiberA_2020,-0.0126699496481373,-0.012008454756887,TRUE,TRUE
Lancefieldella_parvula,VQuintanaL_2024,-0.0126699496481373,-0.00398416833284196,TRUE,TRUE
Lancefieldella_parvula,ZellerG_2014,-0.0126699496481373,-0.00976773221159389,TRUE,TRUE
Lancefieldella_parvula,ZhangDY_2015,-0.0126699496481373,-0.00626519863484825,TRUE,TRUE
Lancefieldella_parvula,ZhuJY_2023,-0.0126699496481373,-0.0264468994966078,TRUE,TRUE
Lancefieldella_rimae,ArmstrongA_2021,0.0276391392194967,0.0217388482563385,TRUE,TRUE
Lancefieldella_rimae,BelstromD_2017,0.0276391392194967,0.0224535394572098,TRUE,TRUE
Lancefieldella_rimae,BostanciN_2021,0.0276391392194967,0.0460086744688756,TRUE,TRUE
Lancefieldella_rimae,BuschartA_2016,0.0276391392194967,0.0271917559175929,TRUE,TRUE
Lancefieldella_rimae,Castro-NallarE_2015,0.0276391392194967,0.0210578625465346,TRUE,TRUE
Lancefieldella_rimae,ChenBY_2023,0.0276391392194967,0.0164284006571098,TRUE,TRUE
Lancefieldella_rimae,ChenLW_2022,0.0276391392194967,0.028971518806054,TRUE,TRUE
Lancefieldella_rimae,CuiJ_2019,0.0276391392194967,0.0132109276716685,TRUE,TRUE
Lancefieldella_rimae,JiangQ_2021,0.0276391392194967,0.0228448039186711,TRUE,TRUE
Lancefieldella_rimae,LiYJ_2023,0.0276391392194967,0.0302840240962077,TRUE,TRUE
Lancefieldella_rimae,preprint_CastilhosJ_2021,0.0276391392194967,0.0137066767440713,TRUE,TRUE
Lancefieldella_rimae,ShaiberA_2020,0.0276391392194967,0.0368531621830316,TRUE,TRUE
Lancefieldella_rimae,VQuintanaL_2024,0.0276391392194967,0.0192314563159857,TRUE,TRUE
Lancefieldella_rimae,ZellerG_2014,0.0276391392194967,0.0353618223780414,TRUE,TRUE
Lancefieldella_rimae,ZhangDY_2015,0.0276391392194967,0.0216040386723863,TRUE,TRUE
Lancefieldella_rimae,ZhuJY_2023,0.0276391392194967,0.0323477997078648,TRUE,TRUE
Lautropia_mirabilis,ArmstrongA_2021,-0.00836258098121049,,FALSE,
Lautropia_mirabilis,BelstromD_2017,-0.00836258098121049,-0.00464770049685894,TRUE,TRUE
Lautropia_mirabilis,BostanciN_2021,-0.00836258098121049,-0.0126030785639256,TRUE,TRUE
Lautropia_mirabilis,BuschartA_2016,-0.00836258098121049,,FALSE,
Lautropia_mirabilis,Castro-NallarE_2015,-0.00836258098121049,-0.00731215406638116,TRUE,TRUE
Lautropia_mirabilis,ChenBY_2023,-0.00836258098121049,,FALSE,
Lautropia_mirabilis,ChenLW_2022,-0.00836258098121049,-0.0152000902642728,TRUE,TRUE
Lautropia_mirabilis,CuiJ_2019,-0.00836258098121049,-0.00382011683778267,TRUE,TRUE
Lautropia_mirabilis,JiangQ_2021,-0.00836258098121049,-0.00544935538127823,TRUE,TRUE
Lautropia_mirabilis,LiYJ_2023,-0.00836258098121049,-0.00909840481653032,TRUE,TRUE
Lautropia_mirabilis,preprint_CastilhosJ_2021,-0.00836258098121049,-0.011373490119861,TRUE,TRUE
Lautropia_mirabilis,ShaiberA_2020,-0.00836258098121049,-0.00929751121491475,TRUE,TRUE
Lautropia_mirabilis,VQuintanaL_2024,-0.00836258098121049,-0.00367496812852823,TRUE,TRUE
Lautropia_mirabilis,ZellerG_2014,-0.00836258098121049,-0.0132247948234076,TRUE,TRUE
Lautropia_mirabilis,ZhangDY_2015,-0.00836258098121049,-0.00411511092914217,TRUE,TRUE
Lautropia_mirabilis,ZhuJY_2023,-0.00836258098121049,-0.0119200252894676,TRUE,TRUE
Neisseria_subflava,ArmstrongA_2021,0.0361162283556937,0.0340428568265973,TRUE,TRUE
Neisseria_subflava,BelstromD_2017,0.0361162283556937,0.0355041810267263,TRUE,TRUE
Neisseria_subflava,BostanciN_2021,0.0361162283556937,0.0516443598095489,TRUE,TRUE
Neisseria_subflava,BuschartA_2016,0.0361162283556937,0.0272185580974506,TRUE,TRUE
Neisseria_subflava,Castro-NallarE_2015,0.0361162283556937,0.0363220356341271,TRUE,TRUE
Neisseria_subflava,ChenBY_2023,0.0361162283556937,0.0339912068568619,TRUE,TRUE
Neisseria_subflava,ChenLW_2022,0.0361162283556937,0.00818866462217134,TRUE,TRUE
Neisseria_subflava,CuiJ_2019,0.0361162283556937,0.0365471289053093,TRUE,TRUE
Neisseria_subflava,JiangQ_2021,0.0361162283556937,0.0318074690196698,TRUE,TRUE
Neisseria_subflava,LiYJ_2023,0.0361162283556937,0.03939849683843,TRUE,TRUE
Neisseria_subflava,preprint_CastilhosJ_2021,0.0361162283556937,0.0567053207547132,TRUE,TRUE
Neisseria_subflava,ShaiberA_2020,0.0361162283556937,0.0352995355386518,TRUE,TRUE
Neisseria_subflava,VQuintanaL_2024,0.0361162283556937,0.0327276443997125,TRUE,TRUE
Neisseria_subflava,ZellerG_2014,0.0361162283556937,0.0465360388557228,TRUE,TRUE
Neisseria_subflava,ZhangDY_2015,0.0361162283556937,0.028316779143569,TRUE,TRUE
Neisseria_subflava,ZhuJY_2023,0.0361162283556937,0.0479970848440638,TRUE,TRUE
Oribacterium_SGB96486,ArmstrongA_2021,0.00576499882286925,0.00552333608407514,TRUE,TRUE
Oribacterium_SGB96486,BelstromD_2017,0.00576499882286925,0.00133041317458513,TRUE,TRUE
Oribacterium_SGB96486,BostanciN_2021,0.00576499882286925,0.0298492090723249,TRUE,TRUE
Oribacterium_SGB96486,BuschartA_2016,0.00576499882286925,0.00196748861816333,TRUE,TRUE
Oribacterium_SGB96486,Castro-NallarE_2015,0.00576499882286925,0.00616895789912959,TRUE,TRUE
Oribacterium_SGB96486,ChenBY_2023,0.00576499882286925,,FALSE,
Oribacterium_SGB96486,ChenLW_2022,0.00576499882286925,0.00482004074545751,TRUE,TRUE
Oribacterium_SGB96486,CuiJ_2019,0.00576499882286925,,FALSE,
Oribacterium_SGB96486,JiangQ_2021,0.00576499882286925,,FALSE,
Oribacterium_SGB96486,LiYJ_2023,0.00576499882286925,,FALSE,
Oribacterium_SGB96486,preprint_CastilhosJ_2021,0.00576499882286925,0.0345643849380434,TRUE,TRUE
Oribacterium_SGB96486,ShaiberA_2020,0.00576499882286925,,FALSE,
Oribacterium_SGB96486,VQuintanaL_2024,0.00576499882286925,0.000327318997114263,TRUE,TRUE
Oribacterium_SGB96486,ZellerG_2014,0.00576499882286925,0.0125324268880547,TRUE,TRUE
Oribacterium_SGB96486,ZhangDY_2015,0.00576499882286925,,FALSE,
Oribacterium_SGB96486,ZhuJY_2023,0.00576499882286925,,FALSE,
Prevotella_histicola,ArmstrongA_2021,0.00563341800849472,,FALSE,
Prevotella_histicola,BelstromD_2017,0.00563341800849472,,FALSE,
Prevotella_histicola,BostanciN_2021,0.00563341800849472,0.011176629898393,TRUE,TRUE
Prevotella_histicola,BuschartA_2016,0.00563341800849472,,FALSE,
Prevotella_histicola,Castro-NallarE_2015,0.00563341800849472,0.00127523093671523,TRUE,TRUE
Prevotella_histicola,ChenBY_2023,0.00563341800849472,0.000256018918361357,TRUE,TRUE
Prevotella_histicola,ChenLW_2022,0.00563341800849472,,FALSE,
Prevotella_histicola,CuiJ_2019,0.00563341800849472,0.00277623885711418,TRUE,TRUE
Prevotella_histicola,JiangQ_2021,0.00563341800849472,,FALSE,
Prevotella_histicola,LiYJ_2023,0.00563341800849472,0.00667233514725585,TRUE,TRUE
Prevotella_histicola,preprint_CastilhosJ_2021,0.00563341800849472,,FALSE,
Prevotella_histicola,ShaiberA_2020,0.00563341800849472,0.00988281260347449,TRUE,TRUE
Prevotella_histicola,VQuintanaL_2024,0.00563341800849472,,FALSE,
Prevotella_histicola,ZellerG_2014,0.00563341800849472,0.0121354178092946,TRUE,TRUE
Prevotella_histicola,ZhangDY_2015,0.00563341800849472,0.0043939415308084,TRUE,TRUE
Prevotella_histicola,ZhuJY_2023,0.00563341800849472,0.0113064203417621,TRUE,TRUE
Prevotella_nanceiensis,ArmstrongA_2021,0.0243576554013032,0.0300765081530539,TRUE,TRUE
Prevotella_nanceiensis,BelstromD_2017,0.0243576554013032,0.0193100402076268,TRUE,TRUE
Prevotella_nanceiensis,BostanciN_2021,0.0243576554013032,0.011075926944296,TRUE,TRUE
Prevotella_nanceiensis,BuschartA_2016,0.0243576554013032,0.0230282266136458,TRUE,TRUE
Prevotella_nanceiensis,Castro-NallarE_2015,0.0243576554013032,0.0197002837763394,TRUE,TRUE
Prevotella_nanceiensis,ChenBY_2023,0.0243576554013032,0.0281799033306489,TRUE,TRUE
Prevotella_nanceiensis,ChenLW_2022,0.0243576554013032,0.0214774302092907,TRUE,TRUE
Prevotella_nanceiensis,CuiJ_2019,0.0243576554013032,0.0276835362993818,TRUE,TRUE
Prevotella_nanceiensis,JiangQ_2021,0.0243576554013032,0.0242523994703854,TRUE,TRUE
Prevotella_nanceiensis,LiYJ_2023,0.0243576554013032,0.0267039189216284,TRUE,TRUE
Prevotella_nanceiensis,preprint_CastilhosJ_2021,0.0243576554013032,0.0340177253881949,TRUE,TRUE
Prevotella_nanceiensis,ShaiberA_2020,0.0243576554013032,0.0255278722448477,TRUE,TRUE
Prevotella_nanceiensis,VQuintanaL_2024,0.0243576554013032,0.0174466549494844,TRUE,TRUE
Prevotella_nanceiensis,ZellerG_2014,0.0243576554013032,0.0281362986859704,TRUE,TRUE
Prevotella_nanceiensis,ZhangDY_2015,0.0243576554013032,0.0338925212371853,TRUE,TRUE
Prevotella_nanceiensis,ZhuJY_2023,0.0243576554013032,0.0273944386835835,TRUE,TRUE
Prevotella_oris,ArmstrongA_2021,-0.0169706812762632,-0.0192131549961421,TRUE,TRUE
Prevotella_oris,BelstromD_2017,-0.0169706812762632,-0.0215740341047596,TRUE,TRUE
Prevotella_oris,BostanciN_2021,-0.0169706812762632,-0.0156636513303122,TRUE,TRUE
Prevotella_oris,BuschartA_2016,-0.0169706812762632,-0.015015750298752,TRUE,TRUE
Prevotella_oris,Castro-NallarE_2015,-0.0169706812762632,-0.0211178136717516,TRUE,TRUE
Prevotella_oris,ChenBY_2023,-0.0169706812762632,-0.0156611910493839,TRUE,TRUE
Prevotella_oris,ChenLW_2022,-0.0169706812762632,-0.00478695019444396,TRUE,TRUE
Prevotella_oris,CuiJ_2019,-0.0169706812762632,-0.0154151412728752,TRUE,TRUE
Prevotella_oris,JiangQ_2021,-0.0169706812762632,-0.0169609571275089,TRUE,TRUE
Prevotella_oris,LiYJ_2023,-0.0169706812762632,-0.0195159507385696,TRUE,TRUE
Prevotella_oris,preprint_CastilhosJ_2021,-0.0169706812762632,,FALSE,
Prevotella_oris,ShaiberA_2020,-0.0169706812762632,-0.01505714879876,TRUE,TRUE
Prevotella_oris,VQuintanaL_2024,-0.0169706812762632,-0.0163538025104597,TRUE,TRUE
Prevotella_oris,ZellerG_2014,-0.0169706812762632,-0.0230804544607747,TRUE,TRUE
Prevotella_oris,ZhangDY_2015,-0.0169706812762632,-0.0199497836981452,TRUE,TRUE
Prevotella_oris,ZhuJY_2023,-0.0169706812762632,-0.0172589584445172,TRUE,TRUE
Prevotella_SGB1459,ArmstrongA_2021,0.0236134172660467,0.0226834875686197,TRUE,TRUE
Prevotella_SGB1459,BelstromD_2017,0.0236134172660467,0.0132085051997651,TRUE,TRUE
Prevotella_SGB1459,BostanciN_2021,0.0236134172660467,0.0225170621209035,TRUE,TRUE
Prevotella_SGB1459,BuschartA_2016,0.0236134172660467,0.0148089267355881,TRUE,TRUE
Prevotella_SGB1459,Castro-NallarE_2015,0.0236134172660467,0.0191683922336007,TRUE,TRUE
Prevotella_SGB1459,ChenBY_2023,0.0236134172660467,0.0223907969822906,TRUE,TRUE
Prevotella_SGB1459,ChenLW_2022,0.0236134172660467,0.0221920075825664,TRUE,TRUE
Prevotella_SGB1459,CuiJ_2019,0.0236134172660467,,FALSE,
Prevotella_SGB1459,JiangQ_2021,0.0236134172660467,0.0257722106354287,TRUE,TRUE
Prevotella_SGB1459,LiYJ_2023,0.0236134172660467,0.0239692191018501,TRUE,TRUE
Prevotella_SGB1459,preprint_CastilhosJ_2021,0.0236134172660467,0.0342621735179864,TRUE,TRUE
Prevotella_SGB1459,ShaiberA_2020,0.0236134172660467,0.0307824003122189,TRUE,TRUE
Prevotella_SGB1459,VQuintanaL_2024,0.0236134172660467,0.0290778906753181,TRUE,TRUE
Prevotella_SGB1459,ZellerG_2014,0.0236134172660467,0.0480546129542263,TRUE,TRUE
Prevotella_SGB1459,ZhangDY_2015,0.0236134172660467,,FALSE,
Prevotella_SGB1459,ZhuJY_2023,0.0236134172660467,0.0142435154176081,TRUE,TRUE
Prevotella_sp_HJM029,ArmstrongA_2021,0.00893148715701821,0.00845495009979307,TRUE,TRUE
Prevotella_sp_HJM029,BelstromD_2017,0.00893148715701821,0.001706504794429,TRUE,TRUE
Prevotella_sp_HJM029,BostanciN_2021,0.00893148715701821,,FALSE,
Prevotella_sp_HJM029,BuschartA_2016,0.00893148715701821,,FALSE,
Prevotella_sp_HJM029,Castro-NallarE_2015,0.00893148715701821,0.00524887552643871,TRUE,TRUE
Prevotella_sp_HJM029,ChenBY_2023,0.00893148715701821,0.00241764606238577,TRUE,TRUE
Prevotella_sp_HJM029,ChenLW_2022,0.00893148715701821,0.00265738104542274,TRUE,TRUE
Prevotella_sp_HJM029,CuiJ_2019,0.00893148715701821,0.010480796095746,TRUE,TRUE
Prevotella_sp_HJM029,JiangQ_2021,0.00893148715701821,0.00406634525610002,TRUE,TRUE
Prevotella_sp_HJM029,LiYJ_2023,0.00893148715701821,0.00709901785768315,TRUE,TRUE
Prevotella_sp_HJM029,preprint_CastilhosJ_2021,0.00893148715701821,0.01097046788355,TRUE,TRUE
Prevotella_sp_HJM029,ShaiberA_2020,0.00893148715701821,0.00935110028296495,TRUE,TRUE
Prevotella_sp_HJM029,VQuintanaL_2024,0.00893148715701821,0.00790442558681894,TRUE,TRUE
Prevotella_sp_HJM029,ZellerG_2014,0.00893148715701821,0.0128702776307197,TRUE,TRUE
Prevotella_sp_HJM029,ZhangDY_2015,0.00893148715701821,0.0048620436474946,TRUE,TRUE
Prevotella_sp_HJM029,ZhuJY_2023,0.00893148715701821,0.0196383883313534,TRUE,TRUE
Schaalia_SGB17154,ArmstrongA_2021,0.00227845988636741,,FALSE,
Schaalia_SGB17154,BelstromD_2017,0.00227845988636741,,FALSE,
Schaalia_SGB17154,BostanciN_2021,0.00227845988636741,0.0200743511274534,TRUE,TRUE
Schaalia_SGB17154,BuschartA_2016,0.00227845988636741,,FALSE,
Schaalia_SGB17154,Castro-NallarE_2015,0.00227845988636741,0.00334325730977608,TRUE,TRUE
Schaalia_SGB17154,ChenBY_2023,0.00227845988636741,,FALSE,
Schaalia_SGB17154,ChenLW_2022,0.00227845988636741,,FALSE,
Schaalia_SGB17154,CuiJ_2019,0.00227845988636741,,FALSE,
Schaalia_SGB17154,JiangQ_2021,0.00227845988636741,,FALSE,
Schaalia_SGB17154,LiYJ_2023,0.00227845988636741,0.00522171273564353,TRUE,TRUE
Schaalia_SGB17154,preprint_CastilhosJ_2021,0.00227845988636741,0.0199344837282727,TRUE,TRUE
Schaalia_SGB17154,ShaiberA_2020,0.00227845988636741,,FALSE,
Schaalia_SGB17154,VQuintanaL_2024,0.00227845988636741,0.00119360066723356,TRUE,TRUE
Schaalia_SGB17154,ZellerG_2014,0.00227845988636741,0.0147283342591657,TRUE,TRUE
Schaalia_SGB17154,ZhangDY_2015,0.00227845988636741,,FALSE,
Schaalia_SGB17154,ZhuJY_2023,0.00227845988636741,0.0168694230430968,TRUE,TRUE
Schaalia_SGB17157,ArmstrongA_2021,-0.000492029817929775,,FALSE,
Schaalia_SGB17157,BelstromD_2017,-0.000492029817929775,,FALSE,
Schaalia_SGB17157,BostanciN_2021,-0.000492029817929775,-0.0110397209366208,TRUE,TRUE
Schaalia_SGB17157,BuschartA_2016,-0.000492029817929775,,FALSE,
Schaalia_SGB17157,Castro-NallarE_2015,-0.000492029817929775,,FALSE,
Schaalia_SGB17157,ChenBY_2023,-0.000492029817929775,-0.00166542788356102,TRUE,TRUE
Schaalia_SGB17157,ChenLW_2022,-0.000492029817929775,-0.00295793673934161,TRUE,TRUE
Schaalia_SGB17157,CuiJ_2019,-0.000492029817929775,,FALSE,
Schaalia_SGB17157,JiangQ_2021,-0.000492029817929775,,FALSE,
Schaalia_SGB17157,LiYJ_2023,-0.000492029817929775,,FALSE,
